GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
103235,-79.469,82.81348,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.566531,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437913,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103237,-72.2882,82.81348,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495344,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103239,-65.1074,82.81348,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495344,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103247,-36.3843,82.81348,1.5,7.690835604,NA,5.495894492,3.080445408,5.635848749,4.578928875,4.051784948,2,4.65396035,4.182265481,1,0.902975533,0.866842597,15.81781285,1.243516483,0.549306145,4.846376921,3.850287472,3.555062306,NA,2.287208991,1.609437913,1.844439727,1,1.666666667,4.288095997,5.798932656,NA,3
103249,-29.2035,82.81348,1.5,7.690835604,NA,5.495894492,3.080445408,5.635848749,4.578928875,4.051784948,2,4.65396035,4.182265481,1,0.902975533,0.866842597,15.81781285,1.243516483,0.549306145,4.846376921,3.850287472,3.555062306,NA,2.287208991,1.609437913,1.844439727,1,1.666666667,4.288095997,5.798932656,NA,3
103445,-84.1894,81.91517,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.566531,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437913,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103447,-77.802,81.91517,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.566531,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437913,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103449,-71.4147,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495344,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103451,-65.0273,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495344,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103453,-58.6399,81.91517,1.666666667,7.119208844,NA,5.862244881,2.933554058,5.212199819,6.953712773,7.229536754,1.666666667,4.923458601,3.833477319,1,1.577797941,1.403501039,14.3865646,1.642386373,0.597253157,4.915155732,2.772948469,3.555062306,NA,2.257555255,0.693147181,2.249904835,1,2.333333333,3.359806702,3.177198934,NA,NA
