GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
131037,-113.4225,45.98257,1.864864865,6.665216094,NA,5.788672817,2.751103605,6.072075435,6.344216572,6.561539831,2.914893617,5.65625416,3.817587714,1.513513514,1.568569317,1.574477011,15.97247465,1.335159608,0.531848397,4.770484595,3.596935405,3.853116717,0.16911694,2.392096054,0.740490881,1.935376864,1.243243243,1.893617021,3.622642133,5.160981283,5.191566029,1.75
131038,-112.7761,45.98257,1.857142857,6.590049349,NA,5.768631829,2.721220748,6.027707427,6.17392953,6.329461716,2.863636364,5.65625416,3.775636386,1.5,1.560175421,1.567637252,15.85645618,1.363147768,0.569837569,4.749313063,3.452419553,3.705656176,0.16911694,2.377097266,0.778727829,1.935376864,1.205882353,1.909090909,3.575349718,5.2178514,5.703782475,1.333333333
131039,-112.1297,45.98257,1.871794872,6.656265889,NA,5.817923401,2.75897109,6.081640884,6.164295727,6.342303676,2.872340426,5.635660027,3.801898364,1.526315789,1.568569317,1.574477011,16.08049184,1.325833977,0.608339685,4.735710649,3.540699099,3.90600007,0.380556313,2.372296204,0.872770276,1.925711933,1.210526316,1.85106383,3.601636954,5.418333838,5.703782475,1.75
131040,-111.4833,45.98257,1.833333333,6.349280813,NA,5.706530663,2.770873073,6.000796865,6.042276823,6.198961767,2.92,5.524990385,3.706746514,1.547619048,1.560175421,1.475423296,15.57518057,1.389054525,0.636890467,4.679479642,3.157614815,3.960715902,0.380556313,2.351726167,0.864860151,1.959887232,1.19047619,1.88,3.496525435,5.25443931,5.703782475,1.333333333
131041,-110.8369,45.98257,1.837837838,6.320858658,NA,5.670014077,2.796489562,5.96342499,6.106075262,6.304024454,2.866666667,5.524990385,3.710493353,1.552631579,1.557635763,1.460901471,15.65907136,1.422721066,0.648806807,4.696990776,3.125925374,3.826430059,0.380556313,2.351560871,0.739028975,1.968133482,1.184210526,1.911111111,3.488466218,5.019732766,5.703782475,1
131042,-110.1905,45.98257,1.828571429,5.955571638,NA,5.544678875,2.751299524,5.799716414,5.861095042,5.981437871,2.837209302,5.486459428,3.654485533,1.567567568,1.534740975,1.431079564,15.18202478,1.456720498,0.628778057,4.631461593,3.0236695,3.756478085,0.380556313,2.33575248,0.665126078,1.96205162,1.216216216,1.976744186,3.440795353,5.017650161,5.703782475,1
131043,-109.5442,45.98257,1.766666667,6.001744723,NA,5.537979341,2.723002003,5.693539607,5.811752374,5.919891805,2.742857143,5.403352072,3.642303259,1.633333333,1.427852652,1.31303397,14.81078317,1.471110485,0.620597847,4.719842286,2.986505541,3.756478085,0.761112627,2.314387414,0.665126078,1.945850773,1.233333333,2,3.351839994,4.837756565,5.703782475,1
131044,-108.8978,45.98257,1.727272727,5.836853856,NA,5.467290018,2.750487846,5.650768244,5.763010142,5.911075616,2.897435897,5.403352072,3.631145552,1.666666667,1.427852652,1.31303397,14.73543249,1.473365328,0.56698658,4.699197608,2.878149458,3.756478085,0.761112627,2.32037147,0.604660071,1.939924184,1.212121212,1.974358974,3.353175593,4.854725426,5.703782475,1
131045,-108.2514,45.98257,1.65625,5.679563446,NA,5.449529127,2.699764718,5.568620113,5.709196025,5.82599879,3,5.414656954,3.616342838,1.727272727,1.427852652,1.31303397,14.19899194,1.455418536,0.642382991,4.604908774,2.902385508,3.718834933,0.659607904,2.312616505,0.604660071,1.888766119,1.242424242,1.974358974,3.311924465,4.810707706,5.703782475,1
131046,-107.605,45.98257,1.677419355,6.027106696,NA,5.538425841,2.703498373,5.58932494,5.884999343,6.076113664,2.918918919,5.414656954,3.709201039,1.727272727,1.429213733,1.327529883,14.77521761,1.417538122,0.614810389,4.740851669,3.130288884,3.771774525,1.185260081,2.32329805,0.830560675,1.888766119,1.242424242,1.945945946,3.37367959,5.17055186,5.703782475,1.666666667
