GlobalID,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
107399,1.709335148,5.02441332,4.669595853,5.251633126,2.524818984,5.695894387,5.294510296,5.419860094,3.061845179,5.571457261,3.706900561,1.672473518,1.518713445,1.516463674,13.15603318,1.162244322,0.564902375,4.502716914,2.490804342,4.054661725,0.771547618,2.318474172,0.462522438,1.869718249,1.351169005,1.667100434,3.578813809,4.563689771,5.1977379,1.609649123
107419,1.667896679,5.032619316,4.691501381,5.246125183,2.580920218,5.621232485,5.321725851,5.436008898,3.047729919,5.461552956,3.716937053,1.662300683,1.581551375,1.53733526,13.73175298,1.161134935,0.58249659,4.495802644,2.560060496,4.139893,0.842302816,2.305742671,0.434074877,1.849305588,1.364464692,1.717694994,3.532337749,4.532064748,5.222309483,1.855072464
107424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107434,1.735849057,5.011084458,4.724359673,5.242664489,2.554471608,5.676777875,5.257307711,5.33960509,3.038422131,5.507044043,3.702313397,1.683178535,1.552401422,1.538316047,13.50622939,1.175102091,0.577081278,4.495413764,2.498391255,4.021400941,0.817260985,2.309113819,0.45635857,1.87319105,1.343491736,1.657359973,3.560210978,4.527845366,5.309370643,1.589285714
108644,1.706882611,5.049332564,4.671000053,5.260313745,2.564553145,5.679136583,5.318313602,5.438430053,3.072883418,5.514297029,3.706396545,1.674144789,1.564314868,1.525408587,13.61169479,1.164519844,0.564918473,4.488377249,2.505321905,3.971788038,0.829804232,2.317442845,0.477224309,1.874741596,1.343005352,1.677512394,3.597989952,4.623867357,5.206027011,1.621924969
108649,1.714615684,5.089157899,4.641023425,5.27243973,2.553169178,5.703158537,5.367380615,5.511887899,3.056919228,5.528639549,3.717990522,1.670776204,1.545675064,1.530431376,13.69273871,1.16638603,0.56548529,4.500171171,2.556120366,3.98929994,0.784589065,2.322067863,0.46909226,1.874327855,1.34152349,1.684657247,3.603242811,4.673164957,5.267897317,1.691056911
108654,1.714975988,5.087412358,4.667529293,5.275481324,2.538714737,5.690182762,5.354313875,5.493971458,3.061397538,5.551960447,3.723443058,1.676249825,1.539803229,1.49721481,13.68264751,1.156164834,0.576721939,4.497503986,2.558192478,4.031786883,0.751296475,2.32076155,0.445896815,1.858829415,1.351848624,1.677083171,3.608613436,4.661717971,5.285573311,1.627899271
108669,1.710290404,5.044364552,4.684111564,5.253076506,2.551042778,5.686029074,5.311456414,5.434887558,3.0880388,5.544292899,3.704251664,1.677771079,1.550255686,1.524275915,13.31779076,1.165000649,0.560941247,4.497821496,2.504573108,4.015169266,0.808312758,2.311426515,0.479671329,1.874823701,1.348322729,1.675504321,3.58808619,4.632311243,5.261371776,1.586538462
108679,1.70891709,5.011307525,4.710668718,5.249229414,2.542937509,5.763567234,5.307254862,5.437202187,3.007039651,5.586766351,3.707897145,1.682157258,1.596285447,1.558936351,13.56630686,1.159569075,0.570480395,4.503464993,2.557121999,3.926452289,0.862950515,2.319159764,0.477538052,1.870099956,1.340968718,1.684979839,3.644232489,4.724076948,5.296900021,1.586021505
108684,1.767308342,5.134020332,4.659638794,5.275907929,2.588296317,5.678341337,5.390710563,5.516703263,3.087143337,5.591271774,3.72356904,1.682060302,1.558268017,1.57059418,13.48480806,1.158280353,0.565228962,4.503093455,2.6051374,4.076146265,0.834542818,2.316637244,0.524467967,1.853632576,1.34422043,1.671987244,3.590176248,4.761770431,5.260360401,1.563699825
108694,1.726546248,5.050195557,4.662128059,5.257073651,2.541138695,5.725847313,5.31742723,5.450693883,3.066383658,5.555273546,3.712335736,1.679291017,1.537792293,1.497151462,13.6503485,1.165720581,0.552317852,4.485221047,2.519506091,4.003398293,0.804522023,2.319969577,0.458591284,1.860778849,1.344925722,1.673388745,3.590874039,4.639361229,5.271285136,1.615456238
108704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108709,1.691283374,5.003568166,4.669595853,5.243018283,2.512795949,5.701501937,5.246858553,5.344842416,3.076580952,5.578009928,3.705648871,1.683495238,1.583095544,1.54519396,13.2005442,1.157667703,0.583344222,4.507227563,2.50114035,4.021965005,0.857852002,2.31139645,0.491600002,1.864792282,1.347564286,1.664407143,3.583091942,4.538449254,5.191222126,1.625864454
108729,1.709247076,4.991872532,4.700889464,5.243045747,2.563069505,5.612716355,5.307127684,5.412428508,3.087396172,5.507386604,3.710078074,1.662252825,1.547919472,1.519319961,13.23302118,1.1726213,0.593867365,4.519784148,2.534495246,4.03624191,0.897149375,2.313806203,0.486118795,1.884641631,1.337747175,1.691224269,3.581227631,4.67764323,5.372618659,1.605
108734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108749,1.696969697,5.036501661,4.596577426,5.237638609,2.542017534,5.546384034,5.376801988,5.538526952,3.076241135,5.569765375,3.695244352,1.670114943,1.545465125,1.517251191,13.14711958,1.170287637,0.554634735,4.465598333,2.475548362,3.938242094,0.803853862,2.317535608,0.420662846,1.839248972,1.350867052,1.676713948,3.571407049,4.547773728,5.154439496,1.822580645
110089,1.715359537,5.073054017,4.66177245,5.269284717,2.53610447,5.672791416,5.320066245,5.453920711,3.067253106,5.525902202,3.723866909,1.674372765,1.553748467,1.53742051,13.53647418,1.153569231,0.557299496,4.496202941,2.545309636,4.022148388,0.80981551,2.322076875,0.485354079,1.856189878,1.350856591,1.679450121,3.617311699,4.604593645,5.296569929,1.62116041
110094,1.713742237,5.079844266,4.654488592,5.266387143,2.527762238,5.704104123,5.331697074,5.477013423,3.06038676,5.539099837,3.722150827,1.675208472,1.544022263,1.520696395,13.5387653,1.15516888,0.565279178,4.504511995,2.550581848,3.998723881,0.824878237,2.319374224,0.453223315,1.858910067,1.349117564,1.671860887,3.619796173,4.708022135,5.332563892,1.612060426
110099,1.71036293,5.050829391,4.659407235,5.262439674,2.533781699,5.713835032,5.313053671,5.454125423,3.061629321,5.519368032,3.722491491,1.670912444,1.561684383,1.530936007,13.44172791,1.155656407,0.576770496,4.497343041,2.542023008,3.964694932,0.817815511,2.315459474,0.476009831,1.869558374,1.351206403,1.668340404,3.602279869,4.598454687,5.233921124,1.63680074
110104,1.719807127,5.09567954,4.666553418,5.274818598,2.543690873,5.702470879,5.336093842,5.460948703,3.072878206,5.533908751,3.715476776,1.675461802,1.554838113,1.535884727,13.55655249,1.16085845,0.570181379,4.505291475,2.549192568,4.01922279,0.813472716,2.321147342,0.489202399,1.863417436,1.346533144,1.674720259,3.607708644,4.685847131,5.24699022,1.643864346
110109,1.727684376,5.065278994,4.676038655,5.261484095,2.544004784,5.674524375,5.304708253,5.435766345,3.067254027,5.512926688,3.717091473,1.684711073,1.538447473,1.51059538,13.44613705,1.160788447,0.569193799,4.509601048,2.533673452,4.006204134,0.81429973,2.317046279,0.458221133,1.859996707,1.344144125,1.676559187,3.59998961,4.619945704,5.256979016,1.596003633
110114,1.715587903,5.064619321,4.682481457,5.26375926,2.563365204,5.711216539,5.342225334,5.470854702,3.056116974,5.543826674,3.716660462,1.672806927,1.54112332,1.503796856,13.5946058,1.161120595,0.569642707,4.509802372,2.547539149,4.011527267,0.793827696,2.31949111,0.465748118,1.870331862,1.349432933,1.670467058,3.604826903,4.663494962,5.276088931,1.610199005
110119,1.718921305,5.063824938,4.659638794,5.270782855,2.579353037,5.69945955,5.36555789,5.520844997,3.058694608,5.499681708,3.710926064,1.677700314,1.586759445,1.535660275,13.54727932,1.159873943,0.56346501,4.503633322,2.534859365,4.007864161,0.852069975,2.320018142,0.489127923,1.864319818,1.349142744,1.677036803,3.596467551,4.625574715,5.227734198,1.633441383
110124,1.729501896,5.087995051,4.654169424,5.270292146,2.548135944,5.675292695,5.341356956,5.481959865,3.073927783,5.527009923,3.720435993,1.677478237,1.533508504,1.519372883,13.57996249,1.163673963,0.567377279,4.508901368,2.556071312,4.010418651,0.789273945,2.322397459,0.45523259,1.86930032,1.351842051,1.682032901,3.611629601,4.693977686,5.254274514,1.571097046
110129,1.716817605,5.081746343,4.692256744,5.27318381,2.558816248,5.732843775,5.364069599,5.503555599,3.052751654,5.521979911,3.708894223,1.679699556,1.569985905,1.541631534,13.6842643,1.168177871,0.568816292,4.493254506,2.525274924,3.999263704,0.778847036,2.317880605,0.460541643,1.877571752,1.341111139,1.670492102,3.589079055,4.73936484,5.267015949,1.692341357
110134,1.713302978,5.085037201,4.695484204,5.266217178,2.544361311,5.658828513,5.325735422,5.465145858,3.044642519,5.517587661,3.728192212,1.678744908,1.529941681,1.496906545,13.53034847,1.159102641,0.568151014,4.5182015,2.564248536,4.020783781,0.832553306,2.318627455,0.474048288,1.861446524,1.352245688,1.67033393,3.597857781,4.650899411,5.248207051,1.633558052
110139,1.72025091,5.083311089,4.659064349,5.2743782,2.545709229,5.744026563,5.386469917,5.533280364,3.063587549,5.571926645,3.716086892,1.668728749,1.577944144,1.535663358,13.63936309,1.156153404,0.565703535,4.511980884,2.549359226,4.021082622,0.830637276,2.317362158,0.497665887,1.873173309,1.345728441,1.677045188,3.595078643,4.701860258,5.241559389,1.628309969
110144,1.708668265,5.083073758,4.682739169,5.276734532,2.536378936,5.708480082,5.334489273,5.464186614,3.060415576,5.548250996,3.723802369,1.679704484,1.56260878,1.546992781,13.54186675,1.152426064,0.572365494,4.518284615,2.57238289,4.037410388,0.832265181,2.314483899,0.459424373,1.851396517,1.351499878,1.670386563,3.592630849,4.627108747,5.192355186,1.670560748
110149,1.71716075,5.07854117,4.649175445,5.268783346,2.508431053,5.661002318,5.383051788,5.534369659,3.075914286,5.469246355,3.730256222,1.673822475,1.54288204,1.526184615,13.41934896,1.15544436,0.584864014,4.509842419,2.535334679,4.019920486,0.817659889,2.317853752,0.465378572,1.854233814,1.340417244,1.687081241,3.608250516,4.677213653,5.234576158,1.636036036
110154,1.738020022,5.008915493,4.648298811,5.238565197,2.500781212,5.714224706,5.295138555,5.426171375,3.067497691,5.528743499,3.70643502,1.683474242,1.571568233,1.539263125,13.35570181,1.16008243,0.5679453,4.471055384,2.48808974,3.965550495,0.711052785,2.315216172,0.471877859,1.856606972,1.349389286,1.675482215,3.582414516,4.535389278,5.234588255,1.575528701
110169,1.71092381,5.090983157,4.687850459,5.271244754,2.5324526,5.677525285,5.371641785,5.523614345,3.047735714,5.505921036,3.717366595,1.660455694,1.524302663,1.507326611,13.51982839,1.164830388,0.558663129,4.501493719,2.564461378,4.05410765,0.752649274,2.32649465,0.440779642,1.855380554,1.32985128,1.683985714,3.61741358,4.625962307,5.238145418,1.620056497
110184,1.708288093,4.959432206,4.669595853,5.230029903,2.557745892,5.69618541,5.252746994,5.316392805,3.051130248,5.50482682,3.661262857,1.671985816,1.542796319,1.509285276,13.13288638,1.1677074,0.570322002,4.404575815,2.417016833,4.041948509,0.849015985,2.304741431,0.453885683,1.832836284,1.356659544,1.66271977,3.553906449,4.419707037,5.281995435,1.648351648
110189,1.739103362,4.991481786,4.669595853,5.221309441,2.604628095,5.68905247,5.201640891,5.270603595,3.096449704,5.661052452,3.694780366,1.676779463,1.619635222,1.581672399,13.16392836,1.17354122,0.551785806,4.483066102,2.43372867,3.997609255,0.77073457,2.317930346,0.485435293,1.870921799,1.357309942,1.682840237,3.587673997,4.4396771,5.146593049,1.554794521
110194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111680,1.720899907,5.067911718,4.674912728,5.26669078,2.56903789,5.699882237,5.354093121,5.50072126,3.06251803,5.571340036,3.713835626,1.677069305,1.53118753,1.513334126,13.49490939,1.159336553,0.570040349,4.503423753,2.565105952,4.011993078,0.800116292,2.3209079,0.459527601,1.868489008,1.342353002,1.670404603,3.59052872,4.698099228,5.298048187,1.614869522
111685,1.70775584,5.057792587,4.675026975,5.259222977,2.547892744,5.721383994,5.302138992,5.418098699,3.081989554,5.530550557,3.70622324,1.681217443,1.545937357,1.51146089,13.37090071,1.159833409,0.581845055,4.486062268,2.506848634,3.984293679,0.828516773,2.315596427,0.474742976,1.866719548,1.348985886,1.673556113,3.600086239,4.638264735,5.24152016,1.588569425
111690,1.715959608,5.069739216,4.676738959,5.265599024,2.535487741,5.73097539,5.345750856,5.486412684,3.069073068,5.536498509,3.721365414,1.680356528,1.553848425,1.528245545,13.7121471,1.157514417,0.563707441,4.516613171,2.554485167,3.99073429,0.782721721,2.319659513,0.482139624,1.856628889,1.345168251,1.673693649,3.618587488,4.704476684,5.287721673,1.646756629
111695,1.718486759,5.073964392,4.677357654,5.262418518,2.563972905,5.693457476,5.336314474,5.477984387,3.086992027,5.546263782,3.712949737,1.678994755,1.530615289,1.513110543,13.52204128,1.163391712,0.55288425,4.504198635,2.541141445,4.014868352,0.825853707,2.321548073,0.453778437,1.871169707,1.345816666,1.674592066,3.601799023,4.645319552,5.234051334,1.625687057
111700,1.715917172,5.088193326,4.662561967,5.275488403,2.552897071,5.706596345,5.356057101,5.499683663,3.059024329,5.559803587,3.718487565,1.672422569,1.554999363,1.517702146,13.55926014,1.161992279,0.559989389,4.52331155,2.570387725,4.029106896,0.796487631,2.324965542,0.467513739,1.862161856,1.345227707,1.671795294,3.60462288,4.684199331,5.26818728,1.677141527
111705,1.722032087,5.069933537,4.66223265,5.260680162,2.56056619,5.70811141,5.336112327,5.473298429,3.074720568,5.532290498,3.712370352,1.671419538,1.550453914,1.525744971,13.473834,1.16056992,0.56331628,4.508673346,2.531426285,3.98272218,0.808943572,2.317628416,0.494779769,1.868034168,1.346902637,1.675585972,3.593476025,4.637481002,5.30456961,1.635002196
111710,1.716606777,5.065637896,4.660872412,5.258415959,2.557539986,5.717379395,5.324646825,5.455017221,3.067888048,5.538019086,3.716632071,1.683780611,1.567420263,1.526556497,13.55853719,1.15955946,0.562175338,4.4948496,2.52900835,4.010678551,0.773787425,2.317383734,0.476411816,1.866560973,1.346980512,1.675143583,3.604419615,4.655934915,5.281967365,1.588296399
111715,1.719409093,5.081867474,4.660274351,5.264163062,2.538844013,5.73437772,5.337129651,5.474203523,3.083276535,5.562704017,3.712519009,1.675099121,1.539161355,1.515356702,13.61956834,1.163185266,0.560426252,4.509334267,2.549644333,4.015788439,0.765312149,2.320626074,0.478874761,1.868198491,1.349080319,1.673188003,3.60470618,4.687093735,5.269976367,1.59205631
111720,1.701569812,5.022229225,4.671037006,5.246013597,2.551006006,5.672288552,5.295536081,5.416424232,3.058431273,5.52985088,3.705730202,1.680453445,1.540156405,1.518989921,13.36044903,1.159205668,0.586041278,4.478836837,2.500389707,4.011046088,0.765498256,2.311049134,0.456548754,1.864894148,1.346330962,1.670044643,3.580701103,4.66053111,5.259693181,1.612445887
111725,1.720070557,5.05962786,4.668095474,5.26370146,2.543976587,5.660363022,5.305248148,5.417337058,3.05087854,5.529993994,3.703997936,1.67839416,1.556591763,1.50363814,13.44353911,1.16157776,0.570433758,4.477610664,2.515329892,4.010995811,0.787671805,2.3162655,0.466668044,1.867091357,1.349278238,1.671928043,3.59808339,4.600997618,5.209997116,1.622155859
111730,1.704665004,5.042016785,4.667829278,5.255856487,2.560691923,5.699322254,5.318401558,5.461392859,3.067717387,5.554240962,3.705116564,1.67830791,1.564382796,1.542962718,13.4202804,1.166461533,0.574092389,4.494865183,2.51039457,3.986317492,0.85630674,2.312733946,0.458278049,1.871443369,1.355823077,1.667520917,3.594292349,4.614178926,5.275986008,1.671099291
111735,1.739859815,5.076349542,4.650380477,5.266818445,2.569842546,5.730448482,5.369520758,5.512379689,3.063506982,5.534648018,3.719208535,1.669964494,1.525151644,1.506655577,13.84670267,1.165069719,0.560419139,4.519859561,2.576114736,3.975151651,0.844813014,2.324743341,0.476324791,1.86626079,1.340625327,1.671952006,3.61375143,4.688419501,5.282940725,1.667402502
