GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
145623,-101.9446,35.20279,1.622840499,6.826081017,NA,5.640102728,1.833756884,5.481143119,5.91984596,6.497130804,3.653523812,5.278583016,3.517363863,1.746099191,1.200029904,1.166932645,12.33472919,1.551798719,0.654007948,4.485378063,1.768850007,3.328546856,0.983026012,2.325942685,0.338436366,1.994184325,1.352406208,1.898119007,3.927611745,5.170679273,5.274024674,1
145625,-100.8453,35.20279,1.617946674,6.839331695,NA,5.649996001,1.829710461,5.508248664,5.93605473,6.516956551,3.607855818,5.278583016,3.517662,1.744982994,1.197492625,1.183115297,12.43916199,1.553634588,0.6414471,4.488130528,1.777277355,3.328546856,0.983026012,2.327913702,0.34163759,1.992277848,1.351109553,1.899826236,3.924451327,5.172819929,5.274024674,1
145627,-99.7459,35.20279,1.610065794,6.852136055,NA,5.653886226,1.947806518,5.508248664,5.916760222,6.488768233,3.556536445,5.293058244,3.515317504,1.745142644,1.22990478,1.20845514,12.43669841,1.557771015,0.642220382,4.4899523,1.790023209,3.328546856,0.983026012,2.326949642,0.336188956,2.000370278,1.351139308,1.91389168,3.919079659,5.302420345,5.488903575,1
145629,-98.6465,35.20279,1.590257242,6.829525402,NA,5.642916407,1.943779611,5.508248664,5.891399237,6.453438907,3.534105396,5.227570019,3.512255214,1.735986544,1.22990478,1.20845514,12.47986293,1.554668592,0.652791392,4.502321694,1.773633531,3.402883182,0.983026012,2.322688103,0.363840356,1.999587435,1.348567105,1.910563646,3.91810272,5.286863787,5.488903575,1
145631,-97.5471,35.20279,1.566439588,6.785556905,NA,5.618440796,1.869184135,5.484200192,5.902569204,6.461910697,3.66144892,5.224105884,3.517490318,1.729499981,1.19262058,1.155347706,12.35573215,1.53944155,0.648888205,4.503685738,1.727939707,3.419207292,0.983026012,2.322815379,0.367782316,1.991682838,1.384656165,1.897274065,3.935132121,5.26515272,5.488903575,1
145633,-96.4478,35.20279,1.605688098,6.828145533,NA,5.631398887,1.788694539,5.539843234,5.89376459,6.436167567,3.676131358,5.153048979,3.556349496,1.742888316,1.19262058,1.225581526,12.23051147,1.550969388,0.65554516,4.527436492,1.807011757,3.419207292,0.895745358,2.329895527,0.279553378,2.000546257,1.391159565,1.911183852,3.927179069,5.416283631,5.488903575,1
145635,-95.3484,35.20279,1.625708735,6.931245144,NA,5.666274119,1.767507492,5.572266366,5.952862608,6.526986077,3.598115437,5.189482799,3.565191757,1.718900719,1.22567377,1.262225864,12.21283437,1.524049613,0.650893738,4.523664188,1.892209296,3.526234871,0.895745358,2.336192072,0.268863869,1.991681381,1.390868009,1.911785276,3.951283837,5.458362677,5.425009763,1
145637,-94.249,35.20279,1.670782622,7.14364192,NA,5.763960119,1.841234816,5.470870398,6.152601619,6.788256756,3.726141634,5.232752299,3.582101072,1.722696657,1.296971539,1.333810762,12.65417609,1.519130459,0.641516276,4.595013405,1.942892656,3.458162286,0.653222144,2.342872994,0.31980548,2.000090228,1.399367333,1.87772896,3.9978838,5.2995213,5.425009763,1
145639,-93.1497,35.20279,1.668787501,7.155764318,NA,5.769096678,1.833122465,5.488578682,6.150189978,6.785957299,3.711147167,5.23852158,3.582831024,1.727049406,1.296971539,1.333810762,12.65627974,1.522312376,0.653433717,4.596672999,1.948926555,3.440336124,0.653222144,2.342686319,0.35926254,2.007766154,1.403216092,1.884409344,4.001793831,5.317632388,5.425009763,1
145641,-92.0503,35.20279,1.668971081,7.155466202,NA,5.769127993,1.832918688,5.488578682,6.150667567,6.786790197,3.719477803,5.23852158,3.58327677,1.728604807,1.296971539,1.333810762,12.65627974,1.522501364,0.651915655,4.59899849,1.948733029,3.440336124,0.653222144,2.342794823,0.35926254,2.007766154,1.40302419,1.882075394,4.001725194,5.317632388,5.425009763,1
145643,-90.9509,35.20279,1.648068843,7.058733296,NA,5.726795793,1.786611914,5.422385176,6.009256581,6.605636562,3.731223058,5.175901506,3.549314592,1.746450508,1.236456709,1.273953361,12.19632803,1.533612952,0.653433717,4.574701074,1.904195171,3.440336124,0.653222144,2.336184492,0.364495802,2.005370956,1.411454069,1.913293067,3.971619683,5.334207132,5.425009763,1
145645,-89.8515,35.20279,1.680521182,7.053392103,NA,5.714898123,1.75313232,5.599377118,6.040309464,6.625489647,3.681913481,5.175901506,3.563094879,1.741224623,1.236456709,1.273953361,12.23405739,1.526549234,0.637640279,4.576063564,1.914712754,3.458162286,0.895745358,2.337621709,0.317033442,2.004720447,1.414598538,1.909497173,3.978382287,5.336630175,5.425009763,1
145647,-88.7522,35.20279,1.678383245,7.043858022,NA,5.711860843,1.756592308,5.599377118,6.027744805,6.608196135,3.69010891,5.175901506,3.559267369,1.739281054,1.236456709,1.273953361,12.1942736,1.526675254,0.637640279,4.573863349,1.907532955,3.458162286,0.895745358,2.336697879,0.317033442,2.003239932,1.413526189,1.907943175,3.977502464,5.336630175,5.425009763,1
145649,-87.6528,35.20279,1.669370238,6.92409306,NA,5.659536477,1.847712877,5.49397725,5.93965,6.493305455,3.722478583,5.175901506,3.529650721,1.719741995,1.236456709,1.273953361,12.18706259,1.541832954,0.640035307,4.559547045,1.796429766,3.440336124,0.895745358,2.326640734,0.310866145,2.005562396,1.400794124,1.918339225,3.963007316,5.334207132,5.425009763,1
145651,-86.5534,35.20279,1.671595543,7.047904363,NA,5.720648414,1.754325063,5.599377118,6.025309071,6.605896553,3.747085287,5.175901506,3.559499024,1.717812063,1.236456709,1.273953361,12.19632803,1.531130197,0.642886335,4.575020892,1.912043084,3.440336124,0.895745358,2.3357248,0.364495802,2.005562396,1.41239028,1.913000941,3.977879465,5.334207132,5.425009763,1
