GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
107429,-34.386,72.0337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107434,-27.1053,72.0337,1.5,7.690835604,NA,5.495894492,3.080445408,5.635848749,4.578928875,4.051784948,2,4.65396035,4.182265481,1,0.902975533,0.866842597,15.81781285,1.243516483,0.549306145,4.846376921,3.850287472,3.555062306,NA,2.287208991,1.609437913,1.844439727,1,1.666666667,4.288095997,5.798932656,NA,3
108644,-160.49946,69.78792,1.777777778,6.342431736,NA,5.689090329,2.864138002,5.469631665,6.611000977,6.592068607,2.090909091,5.694706061,3.801787369,1,2.118906787,2.072174714,15.81723276,1.556328955,0.335980937,4.933442834,2.984692906,4.175013367,1.131023404,2.366388162,1.098612289,2.090090445,1,2.545454545,3.629662373,5.220716826,5.703782475,1
108649,-153.99928,69.78792,1.777777778,6.342431736,NA,5.689090329,2.864138002,5.469631665,6.611000977,6.592068607,2.090909091,5.694706061,3.801787369,1,2.118906787,2.072174714,15.81723276,1.556328955,0.335980937,4.933442834,2.984692906,4.175013367,1.131023404,2.366388162,1.098612289,2.090090445,1,2.545454545,3.629662373,5.220716826,5.703782475,1
108654,-147.4991,69.78792,1.777777778,6.814987136,NA,5.7538722,2.864138002,5.750136441,6.611000977,6.592068607,2.083333333,5.569363969,3.995271375,1,2.118906787,2.072174714,17.38524461,1.472998396,0.482999239,4.99976262,3.572645875,4.175013367,1.131023404,2.372560362,2.525728644,1.972791097,1,2.416666667,3.894136389,5.867570523,5.703782475,2
108669,-127.9986,69.78792,1.666666667,7.089752201,NA,5.860595963,2.862913251,5.750136441,6.690375277,6.85380819,2.230769231,5.569363969,4.065577183,1,1.945202322,1.899984412,17.38524461,1.500935737,0.497734107,5.117519219,3.75285069,4.175013367,1.696535106,2.388033572,1.609437913,2.008997423,1,2.153846154,3.925855296,6.444779121,5.703782475,2
108679,-114.9982,69.78792,1,9.269412552,NA,6.901818534,3.330059354,7.152660322,8.498377277,9.358760377,2.25,6.459888805,4.604321793,1,2.044926138,2.033051549,23.72038361,1.079788134,-0.143841037,5.239911235,7.439722931,5.05815481,1.696535106,2.564511995,1.609437913,1.386294361,1,1.5,5.287923898,10.58265414,NA,2
108684,-108.498,69.78792,1,9.269412552,NA,6.901818534,3.330059354,7.152660322,8.498377277,9.358760377,2.25,6.459888805,4.604321793,1,2.044926138,2.033051549,23.72038361,1.079788134,-0.143841037,5.239911235,7.439722931,5.05815481,1.696535106,2.564511995,1.609437913,1.386294361,1,1.5,5.287923898,10.58265414,NA,2
108694,-95.4977,69.78792,1.5,7.808263667,NA,6.123863942,3.023423924,5.859019986,7.080276855,7.294668773,1.625,5.325621422,4.107961245,1,1.901333541,1.831971374,18.74640124,1.387379774,0.183102048,5.156842992,4.259901653,4.175013367,1.696535106,2.397911683,1.609437913,1.991386393,1,2.25,4.000618491,6.440851706,5.703782475,2
108704,-82.4973,69.78792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108709,-75.9971,69.78792,1.25,8.087022885,NA,6.478799134,2.80307294,5.212199819,7.520081856,8.034144035,1.8,5.689648686,4.089163386,1,1.901333541,1.831971374,18.18442535,1.406860609,0.274653072,5.271787645,5.03666994,4.306608558,1.696535106,2.408879475,0.693147181,2.13833306,1,2.2,3.874515197,6.851502469,5.703782475,1
108729,-49.9964,69.78792,1.666666667,8.136278263,NA,6.228024759,3.098986245,6.305362462,9.328496671,10.40728856,1.666666667,4.923458601,4.099011686,1,1.577797941,1.403501039,19.10497317,1.74660716,0.549306145,4.915155732,3.416352855,NA,NA,2.372934991,0.693147181,2.249904835,1,2.333333333,3.743567643,3.227637331,NA,NA
108734,-43.4962,69.78792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108739,-36.996,69.78792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108744,-30.4959,69.78792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108749,-23.9957,69.78792,1.5,7.02149104,NA,5.861389116,3.55820113,NA,NA,NA,2,4.65396035,4.072997577,1,0.902975533,0.866842597,19.10497317,1.817195795,0.405465108,4.438085142,0.810930216,NA,NA,2.282573808,0.693147181,2.302585093,1,2,3.934990843,3.227637331,NA,NA
110089,-162.36311,67.54213,1.666666667,6.978921977,NA,5.900872875,2.688908049,5.691585745,6.658281871,6.661356403,2,5.663749877,3.906578339,1.111111111,2.023935012,1.99794694,15.60663346,1.414671383,0.400459803,5.076984472,3.652423958,4.390010688,1.131023404,2.396185061,1.098612289,1.972791097,1,2.4,3.851002281,5.317172522,5.703782475,1
110094,-156.48415,67.54213,1.8125,7.095982123,NA,5.997590039,2.572282181,5.78499304,6.740910685,6.838246039,2.095238095,5.795163307,3.989490727,1.214285714,1.882557781,1.878402658,16.08264041,1.348262383,0.474666857,4.90393535,3.910237708,4.390010688,0.848267553,2.404014268,1.659714876,1.700275832,1,2.19047619,3.835304747,5.12618816,5.703782475,2
110099,-150.60519,67.54213,1.823529412,6.949974197,NA,5.982599456,2.577643574,5.794568399,6.740510817,6.847222128,2.227272727,5.795163307,3.964017698,1.333333333,1.882557781,1.878402658,15.55236967,1.37014356,0.50645335,4.898390417,3.876085629,4.390010688,0.848267553,2.399480777,1.659714876,1.709424196,1,2.181818182,3.801783464,5.118589368,5.703782475,2
110104,-144.72623,67.54213,1.888888889,6.894958945,NA,5.95398692,2.61964773,5.794568399,6.660098257,6.753211476,2.347826087,5.795163307,3.948079508,1.3125,1.882557781,1.878402658,15.55236967,1.370093422,0.510250667,4.901636911,3.798245047,4.390010688,0.848267553,2.400538727,1.659714876,1.743062136,1.0625,2.173913043,3.812351674,5.076609692,5.703782475,2
110109,-138.84727,67.54213,1.9,6.606857991,NA,5.846371797,2.620540258,5.88387604,6.52048724,6.56672202,2.44,5.795163307,3.936437329,1.3125,1.91858105,1.902968972,15.94403737,1.433192819,0.5299069,4.857053764,3.606640535,4.668326815,0.848267553,2.415790411,1.363926415,1.842935981,1.0625,2.08,3.786781945,5.239097122,5.703782475,1
110114,-132.9683,67.54213,1.823529412,6.982720779,NA,5.940837682,2.577643574,5.72197966,6.606196194,6.683447854,2.285714286,5.717469567,3.976887002,1.384615385,1.91858105,1.902968972,15.9644358,1.422313423,0.572631301,4.991374456,3.69969524,4.390010688,1.131023404,2.382071273,1.62924054,1.822343864,1,2.19047619,3.807116074,5.118589368,5.703782475,1
110119,-127.0893,67.54213,1.647058824,7.11826072,NA,5.862030069,2.508619069,5.670032038,6.373347453,6.324057658,2.65,5.666075446,3.933418337,1.461538462,1.899383958,1.87226868,15.47036056,1.432220901,0.519788623,4.889261962,3.519957194,4.289144356,1.131023404,2.372941365,1.616038788,1.822343864,1.076923077,2.15,3.778490146,5.399228823,5.19156603,2
110124,-121.2104,67.54213,1.583333333,7.452163019,NA,5.991054657,2.939870363,5.870551883,6.690375277,6.85380819,2.333333333,5.550206023,4.048612203,1.181818182,1.899383958,1.87226868,17.63092012,1.391451415,0.447960696,5.201270787,3.794125138,4.102679783,1.696535106,2.410971854,1.609437913,1.905213579,1.090909091,2.266666667,4.051437133,6.137843467,5.19156603,2
110129,-115.3314,67.54213,1.666666667,7.597483521,NA,6.048806191,2.862913251,5.750136441,6.923586212,7.145694239,2.181818182,5.569363969,4.065577183,1,1.945202322,1.899984412,17.38524461,1.417381363,0.473307473,5.117519219,3.945385225,4.175013367,1.696535106,2.388033572,1.609437913,2.008997423,1,2.272727273,3.992899598,6.444779121,5.703782475,2
110134,-109.4525,67.54213,1.625,7.469321403,NA,5.988603659,2.905470933,5.720184258,6.762057265,6.882111362,2.3,5.574047373,4.06148041,1,1.983721109,1.928395981,17.22890565,1.394053689,0.473307473,5.07243669,3.832636714,4.175013367,1.696535106,2.384255181,1.609437913,1.991386393,1,2.2,4.035656364,6.444779121,5.703782475,2
110139,-103.5735,67.54213,1.571428571,7.77468972,NA,6.100846268,2.994001728,6.215812919,7.069244231,7.362770437,2.3,5.574047373,4.137862138,1,1.983721109,1.928395981,18.47065174,1.368493845,0.361956688,5.294630399,4.103771785,4.175013367,1.696535106,2.423708532,1.609437913,1.991386393,1,2.2,4.167780239,6.972994579,5.703782475,2
110144,-97.6945,67.54213,1.571428571,7.77468972,NA,6.100846268,2.994001728,6.215812919,7.069244231,7.362770437,2.3,5.574047373,4.137862138,1,1.983721109,1.928395981,18.47065174,1.368493845,0.361956688,5.294630399,4.103771785,4.175013367,1.696535106,2.423708532,1.609437913,1.991386393,1,2.2,4.167780239,6.972994579,5.703782475,2
110149,-91.8156,67.54213,1.5,6.930115305,NA,5.980676536,2.927416971,5.212199819,6.590408896,6.5902328,1.875,5.325621422,3.892600118,1,1.901333541,1.831971374,16.38752307,1.543090344,0.361956688,5.084540493,3.297012115,4.175013367,1.696535106,2.36742717,0.693147181,2.193083737,1,2.375,3.708569262,5.520542027,5.703782475,1
110154,-85.9366,67.54213,1.5,7.323854059,NA,6.123863942,3.023423924,5.212199819,7.080276855,7.294668773,1.571428571,5.325621422,3.964138115,1,1.901333541,1.831971374,18.08178457,1.525122718,0.183102048,5.084540493,3.635665296,4.175013367,1.696535106,2.36742717,0.693147181,2.193083737,1,2.428571429,3.708569262,5.520542027,5.703782475,1
110169,-68.2997,67.54213,1.25,8.087022885,NA,6.478799134,2.80307294,5.212199819,7.520081856,8.034144035,1.8,5.689648686,4.089163386,1,1.901333541,1.831971374,18.18442535,1.406860609,0.274653072,5.271787645,5.03666994,4.306608558,1.696535106,2.408879475,0.693147181,2.13833306,1,2.2,3.874515197,6.851502469,5.703782475,1
110184,-50.6628,67.54213,1.666666667,8.136278263,NA,6.228024759,3.098986245,6.305362462,9.328496671,10.40728856,1.666666667,4.923458601,4.099011686,1,1.577797941,1.403501039,19.10497317,1.74660716,0.549306145,4.915155732,3.416352855,NA,NA,2.372934991,0.693147181,2.249904835,1,2.333333333,3.743567643,3.227637331,NA,NA
110189,-44.7839,67.54213,2,8.008292982,NA,6.167476385,3.098986245,6.305362462,9.328496671,10.40728856,1,4.923458601,4.172991834,1,2.252620348,1.940159481,19.10497317,1.756744908,0.693147181,5.157325199,3.416352855,NA,NA,2.341437382,NA,2.249904835,1,3,3.743567643,3.227637331,NA,NA
110194,-38.9049,67.54213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111680,-163.87902,65.29634,1.8,7.213992965,NA,5.963369563,2.527546947,6.096827589,6.737582852,6.79492288,2.333333333,5.756677973,4.001875795,1.357142857,2.023935012,1.99794694,16.12660612,1.403125961,0.419777721,4.97176809,4.054095613,4.763709113,0.848267553,2.438475049,1.751193824,1.848053632,1.071428571,2.142857143,3.923511269,5.943458954,5.703782475,2
111685,-158.50536,65.29634,1.888888889,6.747922373,NA,5.901950439,2.61964773,5.72197966,6.660098257,6.753211476,2.363636364,5.795163307,3.901838748,1.333333333,1.91858105,1.902968972,15.36539053,1.410481096,0.510250667,4.88469127,3.616483783,4.390010688,0.848267553,2.393060956,1.363926415,1.848053632,1.066666667,2.227272727,3.764738659,5.076609692,5.703782475,1
111690,-153.1317,65.29634,1.85,6.619295664,NA,5.859681288,2.662012623,5.882273908,6.660882506,6.764152026,2.48,5.795163307,3.992918117,1.352941176,1.91858105,1.902968972,16.61235865,1.424111159,0.476233955,4.892198758,3.689952639,4.472664869,0.848267553,2.412840595,1.363926415,1.869088896,1.117647059,2.2,3.827787644,5.119347977,5.19156603,1
111695,-147.75804,65.29634,1.954545455,6.753285514,NA,5.883937285,2.662012623,5.942973414,6.651184745,6.829926313,2.464285714,5.80214466,3.987245076,1.3,1.882557781,1.878402658,16.75083723,1.393631029,0.435369806,4.878001037,3.797314255,4.475859169,0.848267553,2.423155096,1.244786157,1.771093753,1.1,2.107142857,3.829050084,5.147493723,5.243413197,2
111700,-142.38438,65.29634,1.80952381,6.528321551,NA,5.811315561,2.662012623,5.882273908,6.52048724,6.56672202,2.538461538,5.795163307,3.96221161,1.352941176,1.91858105,1.902968972,16.61235865,1.442740354,0.457962542,4.892198758,3.636116915,4.472664869,0.848267553,2.41480984,1.363926415,1.862644777,1.117647059,2.153846154,3.796139697,5.119347977,5.19156603,1
111705,-137.01072,65.29634,1.909090909,6.74602806,NA,5.88549958,2.69219473,5.942973414,6.396390947,6.414364357,2.62962963,5.795163307,3.950856362,1.421052632,1.882557781,1.878402658,16.26013095,1.36856076,0.471028356,4.859709643,3.602576004,4.312478554,0.848267553,2.421765955,1.659714876,1.772683424,1.157894737,2.037037037,3.822665097,5.119347977,5.19156603,2
111710,-131.63706,65.29634,1.909090909,6.721559079,NA,5.877885017,2.693487574,5.829105039,6.358727212,6.389201488,2.62962963,5.795163307,3.927858357,1.45,1.882557781,1.878402658,15.7339155,1.36875235,0.488453775,4.859709643,3.49348834,4.312478554,0.88155437,2.40495245,1.659714876,1.771093753,1.2,2.074074074,3.786951693,4.909019673,5.19156603,2
111715,-126.2634,65.29634,1.85,6.603179786,NA,5.814558122,2.662012623,5.882273908,6.660882506,6.764152026,2.545454545,5.717469567,3.841222817,1.4,1.91858105,1.902968972,15.94403737,1.452347285,0.527135579,4.859160631,3.282450497,4.472664869,0.848267553,2.400819028,1.62924054,1.848053632,1.133333333,2.272727273,3.799033968,5.119347977,5.19156603,1
111720,-120.8897,65.29634,1.85,6.860543004,NA,5.857575371,2.662012623,5.882273908,6.660882506,6.764152026,2.545454545,5.717469567,3.874418666,1.4,1.91858105,1.902968972,16.61235865,1.456134149,0.527135579,4.859160631,3.380711348,4.472664869,0.848267553,2.400819028,1.62924054,1.848053632,1.133333333,2.272727273,3.799033968,5.119347977,5.19156603,1
111725,-115.5161,65.29634,1.764705882,7.024233806,NA,5.924008482,2.786791081,5.682442394,6.896736169,7.129497745,2.5,5.620184982,3.896208354,1.166666667,1.894972363,1.872882628,16.42360286,1.426426021,0.530574766,4.884883423,3.510666877,4.289144356,1.131023404,2.380374068,0.693147181,2.02073811,1.166666667,2.277777778,3.896551647,5.221411254,5.19156603,1
111730,-110.1424,65.29634,1.7,7.685019867,NA,6.082937267,2.920842712,5.870551883,6.923586212,7.145694239,2.083333333,5.550206023,4.065685853,1.111111111,1.905607634,1.872778859,17.51753142,1.390174933,0.473307473,5.16637449,4.014444396,4.175013367,1.696535106,2.400866159,1.609437913,1.905213579,1,2.333333333,4.066912246,6.444779121,5.703782475,2
111735,-104.7688,65.29634,1.625,7.469321403,NA,5.988603659,2.905470933,5.720184258,6.762057265,6.882111362,2.3,5.574047373,4.06148041,1,1.983721109,1.928395981,17.22890565,1.394053689,0.473307473,5.07243669,3.832636714,4.175013367,1.696535106,2.384255181,1.609437913,1.991386393,1,2.2,4.035656364,6.444779121,5.703782475,2
111740,-99.3951,65.29634,1.571428571,7.77468972,NA,6.100846268,2.994001728,6.215812919,7.069244231,7.362770437,2.3,5.574047373,4.137862138,1,1.983721109,1.928395981,18.47065174,1.368493845,0.361956688,5.294630399,4.103771785,4.175013367,1.696535106,2.423708532,1.609437913,1.991386393,1,2.2,4.167780239,6.972994579,5.703782475,2
111745,-94.0214,65.29634,1.5,6.930115305,NA,5.980676536,2.927416971,5.212199819,6.590408896,6.5902328,1.875,5.325621422,3.892600118,1,1.901333541,1.831971374,16.38752307,1.543090344,0.361956688,5.084540493,3.297012115,4.175013367,1.696535106,2.36742717,0.693147181,2.193083737,1,2.375,3.708569262,5.520542027,5.703782475,1
111750,-88.6478,65.29634,1.5,6.930115305,NA,5.980676536,2.927416971,5.212199819,6.590408896,6.5902328,1.875,5.325621422,3.892600118,1,1.901333541,1.831971374,16.38752307,1.543090344,0.361956688,5.084540493,3.297012115,4.175013367,1.696535106,2.36742717,0.693147181,2.193083737,1,2.375,3.708569262,5.520542027,5.703782475,1
