GlobalID,Longitude,Latitude,Didelphis_virginiana,Aplodontia_rufa,Sciurus_carolinensis,Sciurus_griseus,Sciurus_niger,Tamiasciurus_douglasii,Tamiasciurus_hudsonicus,Glaucomys_sabrinus,Glaucomys_volans,Spermophilus_tridecemlineatus,Spermophilus_columbianus,Spermophilus_elegans,Spermophilus_franklinii,Spermophilus_lateralis,Spermophilus_mollis,Spermophilus_parryii,Spermophilus_richardsonii,Spermophilus_saturatus,Spermophilus_washingtoni,Cynomys_ludovicianus,Marmota_broweri,Marmota_caligata,Marmota_flaviventris,Marmota_monax,Marmota_olympus,Marmota_vancouverensis,Tamias_amoenus,Tamias_minimus,Tamias_ruficaudus,Tamias_striatus,Tamias_townsendii,Geomys_bursarius,Thomomys_talpoides,Castor_canadensis,Dipodomys_ordii,Perognathus_flavescens,Perognathus_fasciatus,Perognathus_parvus,Napaeozapus_insignis,Zapus_hudsonius,Zapus_princeps,Zapus_trinotatus,Microtus_chrotorrhinus,Microtus_longicaudus,Microtus_miurus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_oregoni,Microtus_pennsylvanicus,Microtus_richardsoni,Microtus_townsendii,Microtus_xanthognathus,Dicrostonyx_groenlandicus,Dicrostonyx_hudsonius,Dicrostonyx_richardsoni,Lemmiscus_curtatus,Lemmus_trimucronatus,Myodes_gapperi,Myodes_rutilus,Ondatra_zibethicus,Phenacomys_intermedius,Phenacomys_ungava,Synaptomys_borealis,Synaptomys_cooperi,Reithrodontomys_megalotis,Neotoma_cinerea,Onychomys_leucogaster,Peromyscus_keeni,Peromyscus_leucopus,Peromyscus_maniculatus,Ochotona_collaris,Ochotona_princeps,Brachylagus_idahoensis,Lepus_americanus,Lepus_arcticus,Lepus_californicus,Lepus_othus,Lepus_townsendii,Sylvilagus_audubonii,Sylvilagus_floridanus,Sylvilagus_nuttallii,Sorex_fumeus,Sorex_alaskanus,Sorex_arcticus,Sorex_bairdi,Sorex_bendirii,Sorex_cinereus,Sorex_dispar,Sorex_haydeni,Sorex_hoyi,Sorex_jacksoni,Sorex_merriami,Sorex_monticolus,Sorex_nanus,Sorex_palustris,Sorex_preblei,Sorex_trowbridgii,Sorex_tundrensis,Sorex_ugyunak,Sorex_vagrans,Blarina_brevicauda,Condylura_cristata,Parascalops_breweri,Scapanus_orarius,Scapanus_townsendii,Neurotrichus_gibbsii,Lynx_canadensis,Lynx_rufus,Puma_concolor,Vulpes_vulpes,Canis_latrans,Canis_lupus,Urocyon_cinereoargenteus,Mustela_erminea,Mustela_frenata,Mustela_nigripes,Mustela_nivalis,Gulo_gulo,Martes_americana,Martes_pennanti,Neovison_vison,Taxidea_taxus,Lontra_canadensis,Ursus_americanus,Ursus_arctos,Mephitis_mephitis,Spilogale_gracilis,Spilogale_putorius,Procyon_lotor,Bison_bison,Oreamnos_americanus,Ovibos_moschatus,Ovis_canadensis,Ovis_dalli,Odocoileus_hemionus,Odocoileus_virginianus,Rangifer_tarandus,Cervus_elaphus,Antilocapra_americana,Dicrostonyx_nelsoni,Dicrostonyx_nunatakensis,Dicrostonyx_unalascensis,Mus_musculus,Sorex_yukonicus,Dasypus_novemcinctus,Sciurus_aberti,Sciurus_arizonensis,Spermophilus_townsendii,Spermophilus_armatus,Spermophilus_beecheyi,Spermophilus_beldingi,Spermophilus_brunneus,Spermophilus_canus,Spermophilus_mexicanus,Spermophilus_mohavensis,Spermophilus_spilosoma,Spermophilus_tereticaudus,Spermophilus_variegatus,Ammospermophilus_harrisii,Ammospermophilus_interpres,Ammospermophilus_leucurus,Ammospermophilus_nelsoni,Cynomys_gunnisoni,Cynomys_leucurus,Cynomys_parvidens,Tamias_alpinus,Tamias_cinereicollis,Tamias_dorsalis,Tamias_merriami,Tamias_obscurus,Tamias_ochrogenys,Tamias_panamintinus,Tamias_quadrimaculatus,Tamias_quadrivittatus,Tamias_rufus,Tamias_senex,Tamias_siskiyou,Tamias_sonomae,Tamias_speciosus,Tamias_umbrinus,Cratogeomys_castanops,Geomys_arenarius,Geomys_breviceps,Thomomys_bottae,Thomomys_bulbivorus,Thomomys_clusius,Thomomys_idahoensis,Thomomys_mazama,Thomomys_monticola,Thomomys_townsendii,Dipodomys_agilis,Dipodomys_californicus,Dipodomys_deserti,Dipodomys_elator,Dipodomys_heermanni,Dipodomys_ingens,Dipodomys_merriami,Dipodomys_microps,Dipodomys_nitratoides,Dipodomys_panamintinus,Dipodomys_simulans,Dipodomys_spectabilis,Dipodomys_stephensi,Dipodomys_venustus,Microdipodops_megacephalus,Microdipodops_pallidus,Perognathus_flavus,Perognathus_alticolus,Perognathus_amplus,Perognathus_inornatus,Perognathus_longimembris,Perognathus_merriami,Chaetodipus_baileyi,Chaetodipus_californicus,Chaetodipus_fallax,Chaetodipus_formosus,Chaetodipus_hispidus,Chaetodipus_intermedius,Chaetodipus_penicillatus,Chaetodipus_spinatus,Microtus_californicus,Microtus_canicaudus,Microtus_mexicanus,Microtus_pinetorum,Arborimus_albipes,Arborimus_longicaudus,Arborimus_pomo,Myodes_californicus,Baiomys_taylori,Reithrodontomys_fulvescens,Reithrodontomys_humulis,Reithrodontomys_montanus,Neotoma_albigula,Neotoma_devia,Neotoma_floridana,Neotoma_fuscipes,Neotoma_lepida,Neotoma_leucodon,Neotoma_macrotis,Neotoma_magister,Neotoma_mexicana,Neotoma_micropus,Neotoma_stephensi,Ochrotomys_nuttalli,Onychomys_arenicola,Onychomys_torridus,Peromyscus_attwateri,Peromyscus_boylii,Peromyscus_californicus,Peromyscus_crinitus,Peromyscus_eremicus,Peromyscus_fraterculus,Peromyscus_gossypinus,Peromyscus_gratus,Peromyscus_nasutus,Peromyscus_pectoralis,Peromyscus_polionotus,Peromyscus_truei,Oryzomys_palustris,Sigmodon_arizonae,Sigmodon_fulviventer,Sigmodon_hispidus,Sigmodon_ochrognathus,Sylvilagus_aquaticus,Sylvilagus_bachmani,Sylvilagus_palustris,Sylvilagus_transitionalis,Sorex_longirostris,Sorex_lyelli,Sorex_neomexicanus,Sorex_ornatus,Ursus_maritimus,Enhydra_lutris,Alces_americanus,Didelphis_marsupialis,Marmosa_mexicana,Tlacuatzin_canescens,Peromyscus_polius,Tamandua_mexicana,Ateles_geoffroyi,Sciurus_alleni,Sciurus_colliaei,Sciurus_deppei,Sciurus_nayaritensis,Sciurus_oculatus,Spermophilus_atricapillus,Spermophilus_madrensis,Tamias_bulleri,Tamias_durangae,Geomys_attwateri,Geomys_knoxjonesi,Geomys_personatus,Geomys_pinetis,Geomys_texensis,Orthogeomys_hispidus,Thomomys_umbrinus,Dipodomys_compactus,Dipodomys_nelsoni,Dipodomys_phillipsii,Chaetodipus_arenarius,Chaetodipus_artus,Chaetodipus_eremicus,Chaetodipus_goldmani,Chaetodipus_lineatus,Chaetodipus_nelsoni,Chaetodipus_pernix,Chaetodipus_rudinoris,Liomys_irroratus,Liomys_pictus,Neofiber_alleni,Reithrodontomys_burti,Reithrodontomys_mexicanus,Reithrodontomys_zacatecae,Hodomys_alleni,Nelsonia_neotomodon,Neotoma_angustapalata,Neotoma_goldmani,Neotoma_palatina,Neotoma_phenax,Osgoodomys_banderanus,Peromyscus_difficilis,Peromyscus_eva,Peromyscus_guardia,Peromyscus_hooperi,Peromyscus_levipes,Peromyscus_melanophrys,Peromyscus_melanotis,Peromyscus_merriami,Peromyscus_mexicanus,Peromyscus_ochraventer,Peromyscus_simulus,Peromyscus_spicilegus,Podomys_floridanus,Oligoryzomys_fulvescens,Oryzomys_couesi,Sigmodon_alleni,Sigmodon_leucotis,Sphiggurus_mexicanus,Dasyprocta_mexicana,Cuniculus_paca,Capromys_pilorides,Mesocapromys_nanus,Mysateles_prehensilis,Lepus_alleni,Lepus_callotis,Sylvilagus_brasiliensis,Sylvilagus_cunicularius,Sylvilagus_robustus,Sorex_arizonae,Sorex_emarginatus,Sorex_milleri,Sorex_pacificus,Sorex_sonomae,Sorex_tenellus,Blarina_carolinensis,Blarina_hylophaga,Cryptotis_obscura,Cryptotis_parva,Megasorex_gigas,Notiosorex_crawfordi,Notiosorex_evotis,Notiosorex_villai,Scalopus_aquaticus,Scapanus_latimanus,Leopardus_pardalis,Leopardus_wiedii,Puma_yagouaroundi,Panthera_onca,Vulpes_macrotis,Vulpes_velox,Eira_barbara,Galictis_vittata,Lontra_longicaudis,Conepatus_leuconotus,Mephitis_macroura,Spilogale_pygmaea,Bassariscus_astutus,Nasua_narica,Potos_flavus,Pecari_tajacu,Tamias_canipes,Chaetodipus_dalquesti,Cratogeomys_goldmani,Sigmodon_toltecus,Lepus_europaeus,Sylvilagus_cognatus,Sylvilagus_obscurus,Notiosorex_cockrumi,Sorex_maritimensis,Sorex_veraecrucis,Caluromys_derbianus,Chironectes_minimus,Marmosa_robinsoni,Metachirus_nudicaudatus,Micoureus_alstoni,Philander_opossum,Cabassous_centralis,Bradypus_variegatus,Cyclopes_didactylus,Myrmecophaga_tridactyla,Cebus_capucinus,Alouatta_palliata,Alouatta_pigra,Sciurus_variegatoides,Sciurus_yucatanensis,Spermophilus_adocetus,Spermophilus_annulatus,Spermophilus_perotensis,Cratogeomys_merriami,Orthogeomys_grandis,Pappogeomys_alcorni,Pappogeomys_bulleri,Zygogeomys_trichopus,Heteromys_desmarestianus,Heteromys_gaumeri,Liomys_salvini,Liomys_spectabilis,Microtus_guatemalensis,Microtus_oaxacensis,Microtus_quasiater,Microtus_umbrosus,Baiomys_musculus,Habromys_lophurus,Habromys_simulatus,Reithrodontomys_chrysopsis,Reithrodontomys_gracilis,Reithrodontomys_hirsutus,Reithrodontomys_microdon,Reithrodontomys_sumichrasti,Reithrodontomys_tenuirostris,Megadontomys_nelsoni,Nelsonia_goldmani,Neotomodon_alstoni,Peromyscus_aztecus,Peromyscus_beatae,Peromyscus_furvus,Peromyscus_guatemalensis,Peromyscus_gymnotis,Peromyscus_megalops,Peromyscus_melanocarpus,Peromyscus_melanurus,Peromyscus_perfulvus,Peromyscus_winkelmanni,Peromyscus_yucatanicus,Peromyscus_zarhynchus,Scotinomys_teguina,Xenomys_nelsoni,Melanomys_caliginosus,Rheomys_thomasi,Sigmodon_mascotensis,Nyctomys_sumichrasti,Otonyctomys_hatti,Ototylomys_phyllotis,Tylomys_nudicaudus,Dasyprocta_punctata,Geocapromys_brownii,Plagiodontia_aedium,Solenodon_cubanus,Solenodon_paradoxus,Sorex_macrodon,Sorex_oreopolus,Sorex_saussurei,Sorex_ventralis,Sorex_veraepacis,Cryptotis_alticola,Cryptotis_goldmani,Cryptotis_goodwini,Cryptotis_magna,Cryptotis_mayensis,Cryptotis_merriami,Cryptotis_mexicana,Cryptotis_peregrina,Cryptotis_phillipsii,Conepatus_semistriatus,Bassariscus_sumichrasti,Tapirus_bairdii,Tayassu_pecari,Mazama_pandora,Cratogeomys_fumosus,Peromyscus_hylocetes,Spilogale_angustifrons,Mazama_temama,Caluromys_philander,Marmosa_murina,Marmosops_fuscatus,Marmosops_invictus,Monodelphis_adusta,Choloepus_hoffmanni,Tamandua_tetradactyla,Saguinus_geoffroyi,Cebus_albifrons,Saimiri_oerstedii,Ateles_fusciceps,Microsciurus_alfari,Microsciurus_mimulus,Sciurus_granatensis,Sciurus_richmondi,Syntheosciurus_brochus,Orthogeomys_cherriei,Orthogeomys_dariensis,Orthogeomys_matagalpae,Orthogeomys_underwoodi,Heteromys_anomalus,Heteromys_australis,Heteromys_oresterus,Liomys_adspersus,Reithrodontomys_brevirostris,Reithrodontomys_creper,Reithrodontomys_darienensis,Reithrodontomys_rodriguezi,Isthmomys_flavidus,Isthmomys_pirrensis,Neotoma_chrysomelas,Peromyscus_grandis,Peromyscus_stirtoni,Scotinomys_xerampelinus,Ichthyomys_tweedii,Necromys_urichi,Nectomys_palmipes,Oecomys_bicolor,Oecomys_speciosus,Oecomys_trinitatis,Oligoryzomys_vegetus,Oryzomys_dimidiatus,Rheomys_raptor,Rheomys_underwoodi,Rhipidomys_couesi,Rhipidomys_latimanus,Sigmodontomys_alfari,Zygodontomys_brevicauda,Tylomys_panamensis,Tylomys_watsoni,Makalata_didelphoides,Proechimys_trinitatus,Coendou_prehensilis,Coendou_rothschildi,Dasyprocta_leporina,Sylvilagus_dicei,Cryptotis_gracilis,Cryptotis_nigrescens,Leopardus_tigrinus,Speothos_venaticus,Bassaricyon_gabbii,Bassaricyon_lasius,Procyon_cancrivorus,Alouatta_macconnelli,Orthogeomys_cavator,Sigmodon_hirsutus,Dasyprocta_coibae,Dasyprocta_cristata,Diplomys_labilis,Hoplomys_gymnurus,Proechimys_semispinosus,Cryptotis_griseoventris,Cryptotis_orophila,Cryptotis_tropicalis,Sorex_orizabae
103152,-26.8586,83.26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103677,-93.7032,81.01685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103682,-79.3204,81.01685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103692,-50.5548,81.01685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103697,-36.172,81.01685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103702,-21.7892,81.01685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
